Actual Train,Predicted Train
0.9,2.7819293
0.5,1.199078
2.2,3.3663895
0.6,1.1041701
0.2,0.36175534
0.3,1.4097159
0.5,1.1041701
2.3,1.8678397
3.7,12.071353
1.4,2.0752442
0.7,1.199078
0.4,0.99996966
1.4,1.5596603
1.8,2.6335285
14,18.928215
17.4,15.099238
8.5,11.556465
0.8,2.5301085
2.1,7.745432
3.3,2.048087
0.2,0.36175534
3.8,3.3663895
0.6,1.199078
1,1.1041701
0.7,2.5301085
0.4,0.99996966
1.6,1.1041701
0.6,1.4097159
0.4,1.199078
10.5,9.674816
9,17.535843
1.5,1.8678397
1.9,7.0144978
2.7,3.982249
18.8,19.627146
12.5,13.86406
1.9,2.6335285
0.3,1.4097159
0.9,2.5301085
8.3,7.192263
1.6,1.199078
1.8,4.085199
5.3,5.975073
0.8,1.1041701
0.7,1.1041701
4.4,5.01747
0.6,1.199078
0.8,2.5301085
8.5,2.6335285
0.7,1.2735012
0.4,1.199078
2.3,7.0144978
0.4,1.199078
0.6,1.199078
1.4,1.8678397
2.5,3.3663895
21.9,15.872435
5.5,1.1041701
0.6,14.963582
0.7,2.5301085
1.1,1.6842822
83.6,83.78934
0.5,11.127504
11.2,8.975348
0.3,0.36175534
4.1,0.99996966
0.8,1.2735012
0.7,1.2735012
1.8,2.7483327
1.3,1.7405168
0.3,0.99996966
0.2,1.4097159
49.8,46.726997
0.7,1.199078
0.4,1.199078
0.9,1.6981727
14.1,12.558383
0.5,1.199078
0.7,3.9330285
0.4,1.199078
0.5,1.199078
1,1.1041701
4.4,6.35882
0.8,1.6981727
0.4,1.2735012
1.9,4.3714733
1.8,2.6335285
0.9,2.5301085
0.2,0.36175534
1.9,4.085199
0.3,1.4097159
0.6,1.2735012
2.4,2.6335285
2,4.085199
